[ITEN1 Reference Specific Tension],[ITEN2 Reference Specific Tension],[ITEN1 Actual Specific Tension],[ITEN2 Actual Specific Tension],[ITEN3 Reference Specific Tension],[ITEN4 Reference Specific Tension],[ITEN3 Actual Specific Tension],[ITEN4 Actual Specific Tension],[Rolling Speed]
ITEN1 Reference Specific Tension,ITEN2 Reference Specific Tension,ITEN1 Actual Specific Tension,ITEN2 Actual Specific Tension,ITEN3 Reference Specific Tension,ITEN4 Reference Specific Tension,ITEN3 Actual Specific Tension,ITEN4 Actual Specific Tension,Rolling Speed
129.337,178.481,141.331,202.779,198.313,220.347,207.334,248.166,0.576869
129.337,178.481,141.331,202.779,198.313,220.347,207.334,248.166,0.576869
129.337,178.481,141.331,202.779,198.313,220.347,207.334,248.342,0.576869
129.337,178.481,141.331,202.779,198.313,220.347,207.017,248.342,0.576869
129.337,178.481,141.241,202.267,198.313,220.347,207.017,248.342,0.578469
129.337,178.481,141.241,202.267,198.313,220.347,207.017,248.342,0.578469
129.337,178.481,141.241,202.267,198.313,220.347,206.634,248.343,0.580069
129.337,178.481,141.241,202.267,198.313,220.347,206.634,248.343,0.580069
129.337,178.481,141.241,202.267,198.313,220.347,206.634,248.343,0.583269
129.337,178.481,141.241,202.267,198.313,220.347,206.634,248.343,0.583269
129.337,178.481,141.1,201.765,198.313,220.347,206.634,248.343,0.584869
129.337,178.481,141.1,201.765,198.313,220.347,206.331,248.318,0.584869
129.337,178.481,140.935,201.32,198.313,220.347,206.331,248.318,0.584869
129.337,178.481,140.935,201.32,198.313,220.347,206.331,248.318,0.584869
129.337,178.481,140.935,201.32,198.313,220.347,205.959,248.272,0.586469
129.337,178.481,140.935,201.32,198.313,220.347,205.959,248.272,0.586469
129.337,178.481,140.705,200.866,198.313,220.347,205.959,248.272,0.589669
129.337,178.481,140.705,200.866,198.313,220.347,205.959,248.272,0.589669
129.337,178.481,140.705,200.866,198.313,220.347,205.959,248.272,0.591269
129.337,178.481,140.705,200.866,198.313,220.347,205.71,248.095,0.591269
129.337,178.481,140.463,200.446,198.313,220.347,205.71,248.095,0.592869
129.337,178.481,140.463,200.446,198.313,220.347,205.71,248.095,0.592869
129.337,178.481,140.463,200.446,198.313,220.347,205.534,247.823,0.594469
129.337,178.481,140.463,200.446,198.313,220.347,205.534,247.823,0.594469
129.337,178.481,140.21,200.013,198.313,220.347,205.534,247.823,0.594469
129.337,178.481,140.21,200.013,198.313,220.347,205.534,247.823,0.594469
129.337,178.481,140.21,200.013,198.313,220.347,205.303,247.534,0.596069
129.337,178.481,140.21,200.013,198.313,220.347,205.303,247.534,0.596069
129.337,178.481,140.21,200.013,198.313,220.347,205.303,247.534,0.599269
129.337,178.481,139.915,199.66,198.313,220.347,205.303,247.534,0.599269
129.337,178.481,139.915,199.66,198.313,220.347,205.113,247.185,0.600869
129.337,178.481,139.915,199.66,198.313,220.347,205.113,247.185,0.600869
129.337,178.481,139.697,199.288,198.313,220.347,205.113,247.185,0.602469
129.337,178.481,139.697,199.288,198.313,220.347,205.113,247.185,0.602469
129.337,178.481,139.697,199.288,198.313,220.347,205.021,246.794,0.602469
129.337,178.481,139.697,199.288,198.313,220.347,205.021,246.794,0.602469
129.337,178.481,139.339,198.993,198.313,220.347,205.021,246.794,0.604069
129.337,178.481,139.339,198.993,198.313,220.347,205.021,246.794,0.604069
129.337,178.481,139.339,198.993,198.313,220.347,205.021,246.794,0.604069
129.337,178.481,139.339,198.993,198.313,220.347,204.819,246.356,0.604069
129.337,178.481,139.339,198.993,198.313,220.347,204.819,246.356,0.608869
129.337,178.481,139.002,198.756,198.313,220.347,204.819,246.356,0.608869
129.337,178.481,139.002,198.756,198.313,220.347,204.604,245.892,0.610469
129.337,178.481,139.002,198.756,198.313,220.347,204.604,245.892,0.610469
129.337,178.481,138.643,198.488,198.313,220.347,204.604,245.892,0.612069
129.337,178.481,138.643,198.488,198.313,220.347,204.604,245.892,0.612069
129.337,178.481,138.643,198.488,198.313,220.347,204.386,245.393,0.612069
129.337,178.481,138.643,198.488,198.313,220.347,204.386,245.393,0.612069
129.337,178.481,138.643,198.488,198.313,220.347,204.386,245.393,0.613669
129.337,178.481,138.259,198.256,198.313,220.347,204.386,245.393,0.613669
129.337,178.481,138.259,198.256,198.313,220.347,204.132,244.891,0.616869
129.337,178.481,138.259,198.256,198.313,220.347,204.132,244.891,0.616869
129.337,178.481,137.863,198.256,198.313,220.347,204.132,244.891,0.618469
129.337,178.481,137.863,198.034,198.313,220.347,204.132,244.891,0.618469
129.337,178.481,137.863,198.034,198.313,220.347,203.895,244.413,0.620069
129.337,178.481,137.863,198.034,198.313,220.347,203.895,244.413,0.620069
129.337,178.481,137.453,197.778,198.313,220.347,203.895,244.413,0.620069
129.337,178.481,137.453,197.778,198.313,220.347,203.895,244.413,0.620069
129.337,178.481,137.453,197.778,198.313,220.347,203.895,244.413,0.621669
129.337,178.481,137.453,197.778,198.313,220.347,203.707,243.836,0.621669
129.337,178.481,137.088,197.504,198.313,220.347,203.707,243.836,0.623269
129.337,178.481,137.088,197.504,198.313,220.347,203.707,243.836,0.623269
129.337,178.481,137.088,197.504,198.313,220.347,203.707,243.409,0.626469
129.337,178.481,137.088,197.504,198.313,220.347,203.474,243.409,0.626469
129.337,178.481,136.704,197.183,198.313,220.347,203.474,243.409,0.628069
129.337,178.481,136.704,197.183,198.313,220.347,203.474,243.409,0.628069
129.337,178.481,136.704,197.183,198.313,220.347,203.238,242.941,0.629669
129.337,178.481,136.704,197.183,198.313,220.347,203.238,242.941,0.629669
129.337,178.481,136.704,197.183,198.313,220.347,203.238,242.941,0.629669
129.337,178.481,136.298,196.79,198.313,220.347,203.238,242.941,0.629669
129.337,178.481,136.298,196.79,198.313,220.347,203.128,242.475,0.631269
129.337,178.481,136.298,196.79,198.313,220.347,203.128,242.475,0.631269
129.337,178.481,135.927,196.352,198.313,220.347,203.128,242.475,0.63447
129.337,178.481,135.927,196.352,198.313,220.347,203.128,242.475,0.63447
129.337,178.481,135.927,196.352,198.313,220.347,202.975,242.005,0.63607
129.337,178.481,135.927,196.352,198.313,220.347,202.975,242.005,0.63607
129.337,178.481,135.59,195.778,198.313,220.347,202.975,242.005,0.63767
129.337,178.481,135.59,195.778,198.313,220.347,202.975,242.005,0.63767
129.337,178.481,135.59,195.778,198.313,220.347,202.975,242.005,0.63767
129.337,178.481,135.59,195.778,198.313,220.347,202.696,241.607,0.63767
129.337,178.481,135.286,195.172,198.313,220.347,202.696,241.607,0.63927
129.337,178.481,135.286,195.172,198.313,220.347,202.696,241.607,0.63927
129.337,178.481,135.286,195.172,198.313,220.347,202.358,241.189,0.64087
129.337,178.481,135.286,195.172,198.313,220.347,202.358,241.189,0.64087
129.337,178.481,135.045,194.511,198.313,220.347,202.358,241.189,0.64407
129.337,178.481,135.045,194.511,198.313,220.347,202.358,241.189,0.64407
129.337,178.481,135.045,194.511,198.313,220.347,202.068,240.781,0.64567
129.337,178.481,135.045,194.511,198.313,220.347,202.068,240.781,0.64567
129.337,178.481,135.045,194.511,198.313,220.347,202.068,240.781,0.64727
129.337,178.481,134.829,193.736,198.313,220.347,202.068,240.781,0.64727
129.337,178.481,134.829,193.736,198.313,220.347,201.756,240.342,0.64727
129.337,178.481,134.829,193.736,198.313,220.347,201.756,240.342,0.64727
129.337,178.481,134.688,192.972,198.313,220.347,201.756,240.342,0.64887
129.337,178.481,134.688,192.972,198.313,220.347,201.756,240.342,0.64887
129.337,178.481,134.688,192.972,198.313,220.347,201.46,239.907,0.65047
129.337,178.481,134.688,192.972,198.313,220.347,201.46,239.907,0.65047
129.337,178.481,134.59,192.147,198.313,220.347,201.46,239.907,0.65367
129.337,178.481,134.59,192.147,198.313,220.347,201.46,239.907,0.65367
129.337,178.481,134.59,192.147,198.313,220.347,201.46,239.907,0.65527
129.337,178.481,134.59,192.147,198.313,220.347,201.09,239.474,0.65527
129.337,178.481,134.531,191.359,198.313,220.347,201.09,239.474,0.65527
129.337,178.481,134.531,191.359,198.313,220.347,201.09,239.474,0.65527
129.337,178.481,134.531,191.359,198.313,220.347,200.727,239.059,0.65687
129.337,178.481,134.531,191.359,198.313,220.347,200.727,239.059,0.65687
129.337,178.481,134.491,190.535,198.313,220.347,200.727,239.059,0.65847
129.337,178.481,134.491,190.535,198.313,220.347,200.727,239.059,0.65847
129.337,178.481,134.491,190.535,198.313,220.347,200.381,238.636,0.66167
129.337,178.481,134.491,190.535,198.313,220.347,200.381,238.636,0.66167
129.337,178.481,134.491,190.535,198.313,220.347,200.381,238.636,0.66327
129.337,178.481,134.46,189.742,198.313,220.347,200.381,238.636,0.66327
129.337,178.481,134.46,189.742,198.313,220.347,200.018,238.187,0.66487
129.337,178.481,134.46,189.742,198.313,220.347,200.018,238.187,0.66487
129.337,178.481,134.482,189.044,198.313,220.347,200.018,238.187,0.66487
129.337,178.481,134.482,189.044,198.313,220.347,200.018,238.187,0.66487
129.337,178.481,134.482,189.044,198.313,220.347,199.673,237.779,0.66647
129.337,178.481,134.482,189.044,198.313,220.347,199.673,237.779,0.66647
129.337,178.481,134.51,188.394,198.313,220.347,199.673,237.779,0.66807
129.337,178.481,134.51,188.394,198.313,220.347,199.673,237.779,0.66807
129.337,178.481,134.51,188.394,198.313,220.347,199.673,237.779,0.67127
129.337,178.481,134.51,188.394,198.313,220.347,199.297,237.403,0.67127
129.337,178.481,134.543,187.819,198.313,220.347,199.297,237.403,0.67287
129.337,178.481,134.543,187.819,198.313,220.347,199.297,237.403,0.67287
129.337,178.481,134.543,187.819,198.313,220.347,198.944,236.981,0.67287
129.337,178.481,134.543,187.819,198.313,220.347,198.944,236.981,0.67287
129.337,178.481,134.564,187.311,198.313,220.347,198.944,236.981,0.67447
129.337,178.481,134.564,187.311,198.313,220.347,198.944,236.981,0.67447
129.337,178.481,134.564,187.311,198.313,220.347,198.549,236.647,0.67607
129.337,178.481,134.564,187.311,198.313,220.347,198.549,236.647,0.67607
129.337,178.481,134.564,187.311,198.313,220.347,198.549,236.647,0.67927
129.337,178.481,134.567,186.867,198.313,220.347,198.549,236.647,0.67927
129.337,178.481,134.567,186.867,198.313,220.347,198.223,236.274,0.680866
129.337,178.481,134.567,186.867,198.313,220.347,198.223,236.274,0.680866
129.337,178.481,134.6,186.493,198.313,220.347,198.223,236.274,0.682458
129.337,178.481,134.6,186.493,198.313,220.347,198.223,236.274,0.682458
129.337,178.481,134.6,186.493,198.313,220.347,197.912,235.886,0.682458
129.337,178.481,134.6,186.493,198.313,220.347,197.912,235.886,0.682458
129.337,178.481,134.594,186.118,198.313,220.347,197.912,235.886,0.684046
129.337,178.481,134.594,186.118,198.313,220.347,197.912,235.886,0.684046
129.337,178.481,134.594,186.118,198.313,220.347,197.912,235.886,0.68563
129.337,178.481,134.594,186.118,198.313,220.347,197.585,235.53,0.68563
129.337,178.481,134.549,185.819,198.313,220.347,197.585,235.53,0.688786
129.337,178.481,134.549,185.819,198.313,220.347,197.585,235.53,0.688786
129.337,178.481,134.549,185.819,198.313,220.347,197.311,235.187,0.690358
129.337,178.481,134.549,185.819,198.313,220.347,197.311,235.187,0.690358
129.337,178.481,134.52,185.612,198.313,220.347,197.311,235.187,0.690358
129.337,178.481,134.52,185.612,198.313,220.347,197.311,235.187,0.690358
129.337,178.481,134.52,185.612,198.313,220.347,197.061,234.884,0.691926
129.337,178.481,134.52,185.612,198.313,220.347,197.061,234.884,0.691926
129.337,178.481,134.52,185.612,198.313,220.347,197.061,234.884,0.691926
129.337,178.481,134.425,185.342,198.313,220.347,197.061,234.884,0.691926
129.337,178.481,134.425,185.342,198.313,220.347,196.862,234.502,0.696602
129.337,178.481,134.425,185.342,198.313,220.347,196.862,234.502,0.696602
129.337,178.481,134.316,185.113,198.313,220.347,196.862,234.502,0.698154
129.337,178.481,134.316,185.113,198.313,220.347,196.862,234.502,0.698154
129.337,178.481,134.316,185.113,198.313,220.347,196.53,234.171,0.698154
129.337,178.481,134.316,185.113,198.313,220.347,196.53,234.171,0.698154
129.337,178.481,134.251,184.922,198.313,220.347,196.53,234.171,0.699702
129.337,178.481,134.251,184.922,198.313,220.347,196.53,234.171,0.699702
129.337,178.481,134.251,184.922,198.313,220.347,196.53,234.171,0.701246
129.337,178.481,134.251,184.922,198.313,220.347,196.307,233.856,0.701246
129.337,178.481,134.149,184.72,198.313,220.347,196.307,233.856,0.704322
129.337,178.481,134.149,184.72,198.313,220.347,196.307,233.856,0.704322
129.337,178.481,134.149,184.72,198.313,220.347,196.186,233.504,0.705854
129.337,178.481,134.149,184.72,198.313,220.347,196.186,233.504,0.705854
129.337,178.481,134.044,184.495,198.313,220.347,196.186,233.504,0.707382
129.337,178.481,134.044,184.495,198.313,220.347,196.186,233.504,0.707382
129.337,178.481,134.044,184.495,198.313,220.347,196.186,233.504,0.707382
129.337,178.481,134.044,184.495,198.313,220.347,195.994,233.195,0.707382
129.337,178.481,133.98,184.232,198.313,220.347,195.994,233.195,0.708906
129.337,178.481,133.98,184.232,198.313,220.347,195.994,233.195,0.708906
129.337,178.481,133.98,184.232,198.313,220.347,195.8,232.872,0.708906
129.337,178.481,133.98,184.232,198.313,220.347,195.8,232.872,0.708906
129.337,178.481,133.924,184.072,198.313,220.347,195.8,232.872,0.71345
129.337,178.481,133.924,184.072,198.313,220.347,195.8,232.872,0.71345
129.337,178.481,133.924,184.072,198.313,220.347,195.525,232.572,0.714958
129.337,178.481,133.924,184.072,198.313,220.347,195.525,232.572,0.714958
129.337,178.481,133.85,183.848,198.313,220.347,195.525,232.572,0.716462
129.337,178.481,133.85,183.848,198.313,220.347,195.525,232.572,0.716462
129.337,178.481,133.85,183.848,198.313,220.347,195.525,232.572,0.716462
129.337,178.481,133.85,183.848,198.313,220.347,195.252,232.254,0.716462
129.337,178.481,133.787,183.584,198.313,220.347,195.252,232.254,0.719458
129.337,178.481,133.787,183.584,198.313,220.347,195.252,232.254,0.719458
129.337,178.481,133.787,183.584,198.313,220.347,194.976,231.854,0.719458
129.337,178.481,133.787,183.584,198.313,220.347,194.976,231.854,0.719458
129.337,178.481,133.738,183.302,198.313,220.347,194.976,231.854,0.722438
129.337,178.481,133.738,183.302,198.313,220.347,194.976,231.854,0.722438
129.337,178.481,133.738,183.302,198.313,220.347,194.692,231.525,0.723922
129.337,178.481,133.738,183.302,198.313,220.347,194.692,231.525,0.723922
129.337,178.481,133.738,183.302,198.313,220.347,194.692,231.525,0.723922
129.337,178.481,133.745,183.066,198.313,220.347,194.692,231.525,0.723922
129.337,178.481,133.745,183.066,198.313,220.347,194.369,231.246,0.725402
129.337,178.481,133.745,183.066,198.313,220.347,194.369,231.246,0.725402
129.337,178.481,133.814,182.857,198.313,220.347,194.369,231.246,0.728346
129.337,178.481,133.814,182.857,198.313,220.347,194.369,231.246,0.728346
129.337,178.481,133.814,182.857,198.313,220.347,194.14,230.845,0.729814
129.337,178.481,133.814,182.857,198.313,220.347,194.14,230.845,0.729814
129.337,178.481,133.907,182.612,198.313,220.347,194.14,230.845,0.731278
129.337,178.481,133.907,182.612,198.313,220.347,194.14,230.845,0.731278
129.337,178.481,133.907,182.612,198.313,220.347,194.14,230.845,0.731278
129.337,178.481,133.907,182.612,198.313,220.347,193.827,230.501,0.731278
129.337,178.481,133.966,182.452,198.313,220.347,193.827,230.501,0.732738
129.337,178.481,133.966,182.452,198.313,220.347,193.827,230.501,0.732738
129.337,178.481,133.966,182.452,198.313,220.347,193.582,230.188,0.734194
129.337,178.481,133.966,182.452,198.313,220.347,193.582,230.188,0.734194
129.337,178.481,134.166,182.183,198.313,220.347,193.582,230.188,0.737094
129.337,178.481,134.166,182.183,198.313,220.347,193.582,230.188,0.737094
129.337,178.481,134.166,182.183,198.313,220.347,193.37,229.897,0.738538
129.337,178.481,134.166,182.183,198.313,220.347,193.37,229.897,0.738538
129.337,178.481,134.166,182.183,198.313,220.347,193.37,229.897,0.739978
129.337,178.481,134.282,181.964,198.313,220.347,193.37,229.897,0.739978
129.337,178.481,134.282,181.964,198.313,220.347,193.086,229.608,0.739978
129.337,178.481,134.282,181.964,198.313,220.347,193.086,229.608,0.739978
129.337,178.481,134.438,181.792,198.313,220.347,193.086,229.608,0.741414
129.337,178.481,134.438,181.792,198.313,220.347,193.086,229.608,0.741414
129.337,178.481,134.438,181.792,198.313,220.347,192.86,229.403,0.74427
129.337,178.481,134.438,181.792,198.313,220.347,192.86,229.403,0.74427
129.337,178.481,134.585,181.644,198.313,220.347,192.86,229.403,0.745694
129.337,178.481,134.585,181.644,198.313,220.347,192.86,229.403,0.745694
129.337,178.481,134.585,181.644,198.313,220.347,192.86,229.403,0.747114
129.337,178.481,134.585,181.644,198.313,220.347,192.688,229.111,0.747114
129.337,178.481,134.73,181.487,198.313,220.347,192.688,229.111,0.747114
129.337,178.481,134.73,181.487,198.313,220.347,192.688,229.111,0.747114
129.337,178.481,134.73,181.487,198.313,220.347,192.494,228.782,0.74853
129.337,178.481,134.73,181.487,198.313,220.347,192.494,228.782,0.74853
129.337,178.481,134.884,181.367,198.313,220.347,192.494,228.782,0.749942
129.337,178.481,134.884,181.367,198.313,220.347,192.494,228.782,0.749942
129.337,178.481,134.884,181.367,198.313,220.347,192.299,228.482,0.752754
129.337,178.481,134.884,181.367,198.313,220.347,192.299,228.482,0.752754
129.337,178.481,134.884,181.367,198.313,220.347,192.299,228.482,0.754154
129.337,178.481,135.031,181.28,198.313,220.347,192.299,228.482,0.754154
129.337,178.481,135.031,181.28,198.313,220.347,192.246,228.165,0.75555
129.337,178.481,135.031,181.28,198.313,220.347,192.246,228.165,0.75555
129.337,178.481,135.146,181.214,198.313,220.347,192.246,228.165,0.75555
129.337,178.481,135.146,181.214,198.313,220.347,192.246,228.165,0.75555
129.337,178.481,135.146,181.214,198.313,220.347,192.262,227.865,0.756942
129.337,178.481,135.146,181.214,198.313,220.347,192.262,227.865,0.756942
129.337,178.481,135.253,181.17,198.313,220.347,192.262,227.865,0.75971
129.337,178.481,135.253,181.17,198.313,220.347,192.262,227.865,0.75971
129.337,178.481,135.253,181.17,198.313,220.347,192.262,227.865,0.76109
129.337,178.481,135.253,181.17,198.313,220.347,192.275,227.587,0.76109
129.337,178.481,135.363,181.193,198.313,220.347,192.275,227.587,0.762466
129.337,178.481,135.363,181.193,198.313,220.347,192.275,227.587,0.762466
129.337,178.481,135.363,181.193,198.313,220.347,192.275,227.587,0.763838
129.337,178.481,135.363,181.193,198.313,220.347,192.3,227.313,0.763838
129.337,178.481,135.444,181.289,198.313,220.347,192.3,227.313,0.763838
129.337,178.481,135.444,181.289,198.313,220.347,192.3,227.313,0.763838
129.337,178.481,135.444,181.289,198.313,220.347,192.359,227,0.765206
129.337,178.481,135.444,181.289,198.313,220.347,192.359,227,0.765206
129.337,178.481,135.444,181.289,198.313,220.347,192.359,227,0.76793
129.337,178.481,135.54,181.405,198.313,220.347,192.359,227,0.76793
129.337,178.481,135.54,181.405,198.313,220.347,192.474,226.697,0.769286
129.337,178.481,135.54,181.405,198.313,220.347,192.474,226.697,0.769286
129.337,178.481,135.582,181.511,198.313,220.347,192.474,226.697,0.770638
129.337,178.481,135.582,181.511,198.313,220.347,192.474,226.697,0.770638
129.337,178.481,135.582,181.511,198.313,220.347,192.586,226.394,0.770638
129.337,178.481,135.582,181.511,198.313,220.347,192.586,226.394,0.770638
129.337,178.481,135.623,181.658,198.313,220.347,192.586,226.394,0.771986
129.337,178.481,135.623,181.658,198.313,220.347,192.586,226.394,0.771986
129.337,178.481,135.623,181.658,198.313,220.347,192.586,226.394,0.77333
129.337,178.481,135.623,181.658,198.313,220.347,192.738,226.118,0.77333
129.337,178.481,135.61,181.848,198.313,220.347,192.738,226.118,0.776006
129.337,178.481,135.61,181.848,198.313,220.347,192.738,226.118,0.776006
129.337,178.481,135.61,181.848,198.313,220.347,192.909,225.832,0.777338
129.337,178.481,135.61,181.848,198.313,220.347,192.909,225.832,0.777338
129.337,178.481,135.627,182.006,198.313,220.347,192.909,225.832,0.778666
129.337,178.481,135.627,182.006,198.313,220.347,192.909,225.626,0.778666
129.337,178.481,135.627,182.006,198.313,220.347,193.141,225.626,0.778666
129.337,178.481,135.627,182.006,198.313,220.347,193.141,225.626,0.778666
129.337,178.481,135.627,182.006,198.313,220.347,193.141,225.626,0.77999
129.337,178.481,135.622,182.131,198.313,220.347,193.141,225.626,0.77999
129.337,178.481,135.622,182.131,198.313,220.347,193.345,225.439,0.782626
129.337,178.481,135.622,182.131,198.313,220.347,193.345,225.439,0.782626
129.337,178.481,135.65,182.262,198.313,220.347,193.345,225.439,0.783938
129.337,178.481,135.65,182.262,198.313,220.347,193.345,225.439,0.783938
129.337,178.481,135.65,182.262,198.313,220.347,193.59,225.25,0.785246
129.337,178.481,135.65,182.262,198.313,220.347,193.59,225.25,0.785246
129.337,178.481,135.647,182.339,198.313,220.347,193.59,225.25,0.785246
129.337,178.481,135.647,182.339,198.313,220.347,193.59,225.25,0.785246
129.337,178.481,135.647,182.339,198.313,220.347,193.59,225.25,0.78655
129.337,178.481,135.647,182.339,198.313,220.347,193.876,225.065,0.78655
129.337,178.481,135.647,182.353,198.313,220.347,193.876,225.065,0.78785
129.337,178.481,135.647,182.353,198.313,220.347,193.876,225.065,0.78785
129.337,178.481,135.647,182.353,198.313,220.347,194.172,224.872,0.790438
129.337,178.481,135.647,182.353,198.313,220.347,194.172,224.872,0.790438
129.337,178.481,135.696,182.401,198.313,220.347,194.172,224.872,0.791726
129.337,178.481,135.696,182.401,198.313,220.347,194.172,224.872,0.791726
129.337,178.481,135.696,182.401,198.313,220.347,194.458,224.82,0.79301
129.337,178.481,135.696,182.401,198.313,220.347,194.458,224.82,0.79301
129.337,178.481,135.696,182.401,198.313,220.347,194.458,224.82,0.79301
129.337,178.481,135.741,182.372,198.313,220.347,194.458,224.82,0.79301
129.337,178.481,135.741,182.372,198.313,220.347,194.623,224.716,0.79429
129.337,178.481,135.741,182.372,198.313,220.347,194.623,224.716,0.79429
129.337,178.481,135.803,182.287,198.313,220.347,194.623,224.716,0.796838
129.337,178.481,135.803,182.287,198.313,220.347,194.623,224.716,0.796838
129.337,178.481,135.803,182.287,198.313,220.347,194.909,224.581,0.798106
129.337,178.481,135.803,182.287,198.313,220.347,194.909,224.581,0.798106
129.337,178.481,135.877,182.143,198.313,220.347,194.909,224.581,0.79937
129.337,178.481,135.877,182.143,198.313,220.347,194.909,224.581,0.79937
129.337,178.481,135.877,182.143,198.313,220.347,194.909,224.581,0.79937
129.337,178.481,135.877,182.143,198.313,220.347,195.15,224.399,0.79937
129.337,178.481,136.017,182.012,198.313,220.347,195.15,224.399,0.80063
129.337,178.481,136.017,182.012,198.313,220.347,195.15,224.399,0.80063
129.337,178.481,136.017,182.012,198.313,220.347,195.387,224.357,0.801886
129.337,178.481,136.017,182.012,198.313,220.347,195.387,224.357,0.801886
129.337,178.481,136.182,181.787,198.313,220.347,195.387,224.357,0.804386
129.337,178.481,136.182,181.787,198.313,220.347,195.387,224.357,0.804386
129.337,178.481,136.182,181.787,198.313,220.347,195.59,224.322,0.80563
129.337,178.481,136.182,181.787,198.313,220.347,195.59,224.322,0.80563
129.337,178.481,136.182,181.787,198.313,220.347,195.59,224.322,0.80563
129.337,178.481,136.315,181.536,198.313,220.347,195.59,224.322,0.80563
129.337,178.481,136.315,181.536,198.313,220.347,195.685,224.394,0.80687
129.337,178.481,136.315,181.536,198.313,220.347,195.685,224.394,0.80687
129.337,178.481,136.499,181.336,198.313,220.347,195.685,224.394,0.808106
129.337,178.481,136.499,181.336,198.313,220.347,195.685,224.394,0.808106
129.337,178.481,136.499,181.336,198.313,220.347,195.756,224.368,0.810566
129.337,178.481,136.499,181.336,198.313,220.347,195.756,224.368,0.810566
129.337,178.481,136.692,181.188,198.313,220.347,195.756,224.368,0.81179
129.337,178.481,136.692,181.188,198.313,220.347,195.756,224.368,0.81179
129.337,178.481,136.692,181.188,198.313,220.347,195.756,224.368,0.81301
129.337,178.481,136.692,181.188,198.313,220.347,195.844,224.396,0.81301
129.337,178.481,136.903,181.055,198.313,220.347,195.844,224.396,0.81301
129.337,178.481,136.903,181.055,198.313,220.347,195.844,224.396,0.81301
129.337,178.481,136.903,181.055,198.313,220.347,195.901,224.257,0.814226
129.337,178.481,136.903,181.055,198.313,220.347,195.901,224.257,0.814226
129.337,178.481,137.194,180.938,198.313,220.347,195.901,224.257,0.816646
129.337,178.481,137.194,180.938,198.313,220.347,195.901,224.257,0.816646
129.337,178.481,137.194,180.938,198.313,220.347,195.94,224.285,0.81785
129.337,178.481,137.194,180.938,198.313,220.347,195.94,224.285,0.81785
129.337,178.481,137.194,180.938,198.313,220.347,195.94,224.285,0.81905
129.337,178.481,137.322,180.805,198.313,220.347,195.94,224.285,0.81905
129.337,178.481,137.322,180.805,198.313,220.347,195.959,224.349,0.81905
129.337,178.481,137.322,180.805,198.313,220.347,195.959,224.349,0.81905
129.337,178.481,137.467,180.816,198.313,220.347,195.959,224.349,0.820246
129.337,178.481,137.467,180.816,198.313,220.347,195.959,224.349,0.820246
129.337,178.481,137.467,180.816,198.313,220.347,196.065,224.271,0.821438
129.337,178.481,137.467,180.816,198.313,220.347,196.065,224.271,0.821438
129.337,178.481,137.581,180.871,198.313,220.347,196.065,224.271,0.82381
129.337,178.481,137.581,180.871,198.313,220.347,196.065,224.271,0.82381
129.337,178.481,137.581,180.871,198.313,220.347,196.065,224.271,0.82499
129.337,178.481,137.581,180.871,198.313,220.347,196.098,224.303,0.82499
129.337,178.481,137.687,180.893,198.313,220.347,196.098,224.303,0.826166
129.337,178.481,137.687,180.893,198.313,220.347,196.098,224.303,0.826166
129.337,178.481,137.687,180.893,198.313,220.347,196.049,224.317,0.826166
129.337,178.481,137.687,180.893,198.313,220.347,196.049,224.317,0.826166
129.337,178.481,137.711,180.995,198.313,220.347,196.049,224.317,0.827338
129.337,178.481,137.711,180.995,198.313,220.347,196.049,224.317,0.827338
129.337,178.481,137.711,180.995,198.313,220.347,196.115,224.356,0.82967
129.337,178.481,137.711,180.995,198.313,220.347,196.115,224.356,0.82967
129.337,178.481,137.711,180.995,198.313,220.347,196.115,224.356,0.830831
129.337,178.481,137.736,181.139,198.313,220.347,196.115,224.356,0.830831
129.337,178.481,137.736,181.139,198.313,220.347,196.196,224.355,0.831987
129.337,178.481,137.736,181.139,198.313,220.347,196.196,224.355,0.831987
129.337,178.481,137.755,181.345,198.313,220.347,196.196,224.355,0.831987
129.337,178.481,137.755,181.345,198.313,220.347,196.196,224.355,0.831987
129.337,178.481,137.755,181.345,198.313,220.347,196.26,224.465,0.833139
129.337,178.481,137.755,181.345,198.313,220.347,196.26,224.465,0.833139
129.337,178.481,137.779,181.526,198.313,220.347,196.26,224.465,0.834287
129.337,178.481,137.779,181.526,198.313,220.347,196.26,224.465,0.834287
129.337,178.481,137.779,181.526,198.313,220.347,196.26,224.465,0.836571
129.337,178.481,137.779,181.526,198.313,220.347,196.292,224.517,0.836571
129.337,178.481,137.76,181.709,198.313,220.347,196.292,224.517,0.837707
129.337,178.481,137.76,181.709,198.313,220.347,196.292,224.517,0.837707
129.337,178.481,137.76,181.709,198.313,220.347,196.43,224.664,0.838839
129.337,178.481,137.76,181.709,198.313,220.347,196.43,224.664,0.838839
129.337,178.481,137.772,181.885,198.313,220.347,196.43,224.664,0.838839
129.337,178.481,137.772,181.885,198.313,220.347,196.43,224.664,0.838839
129.337,178.481,137.772,181.885,198.313,220.347,196.542,224.708,0.839967
129.337,178.481,137.772,181.885,198.313,220.347,196.542,224.708,0.839967
129.337,178.481,137.772,181.885,198.313,220.347,196.542,224.708,0.842211
129.337,178.481,137.82,182.041,198.313,220.347,196.542,224.708,0.842211
